latitude,longitude,accuracy,speed,bearing,kf_latitude,kf_longitude,kf_speed_lat,kf_speed_long,kf_covariance_lat,kf_covariance_long,kf_speed_total
42.65008029,-71.31897499,3,6.3000083,307.8999939,42.65001577,-71.31884663,3.822958215,-8.140993943,3.310925803,3.310925803,8.993930837
42.65010854,-71.31902465,3,5.4300365,307.1000061,42.65005545,-71.31893196,3.787449702,-8.198212612,3.135223202,3.135223202,9.030806457
42.65013391,-71.3190643,3,4.330046,305.2000122,42.65009131,-71.31900557,3.685966858,-7.99747276,3.016465333,3.016465333,8.806016252
42.65014697,-71.31909814,3,3.330015,305.2000122,42.65012355,-71.31906738,3.541129537,-7.596602784,2.940345893,2.940345893,8.381406341
42.6501487,-71.31912563,3,2.01,301,42.65014926,-71.31911841,3.298367962,-7.053997925,2.894801001,2.894801001,7.787048089
42.65014981,-71.31914249,3,1.38,300.6000061,42.65016654,-71.31915949,2.939085192,-6.422426853,2.869882451,2.869882451,7.062987218
42.65015433,-71.31915834,3,1.6,300.6000061,42.650177,-71.31918961,2.514746651,-5.688075991,2.85784032,2.85784032,6.21917673
42.65016421,-71.31918153,4,2.3700843,295.7999878,42.65018313,-71.31921106,2.081623527,-4.916900949,2.853083499,2.853083499,5.339388678
42.65017392,-71.3192196,5,3.0402632,293,42.65019137,-71.31923622,1.776132016,-4.390802416,3.310941729,3.310941729,4.736432285
42.65018985,-71.31925671,5,3.1902509,299,42.65019847,-71.31926241,1.50467547,-4.005933954,4.035153795,4.035153795,4.279200289
42.65023775,-71.31927244,4,3.6135437,326.1000061,42.65020421,-71.31928591,1.26790659,-3.64877826,4.690221167,4.690221167,3.86279302
42.65027637,-71.31928246,4,3.9500506,346.2999878,42.65021943,-71.31929988,1.285121281,-3.157210351,4.667862165,4.667862165,3.408740809
42.65031809,-71.31926927,3,4.3771453,9.300000191,42.65024236,-71.31930967,1.463199774,-2.672025818,4.613172218,4.613172218,3.04642012
42.65036398,-71.31925287,4,4.282289,15.60000038,42.65028097,-71.31930272,1.930737059,-1.955482401,3.728099337,3.728099337,2.74802784
